,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dia,Horario,Candidato 1,,,,,Candidato 2,,,,,Candidato 3,,,,,Candidato 4,,,,,Candidato 5,,,,,,
,,,,,,FALSE,FALSE,FALSE,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TRUE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,TRUE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
,FALSE,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,
